date,sunrise_hour,sunset_hour,daylength
2011-05-21,6,21,15
2011-05-22,6,21,15
2011-05-23,6,21,15
2011-05-24,6,21,15
2011-05-25,6,21,15
2011-05-26,6,21,15
2011-05-27,6,21,15
2011-05-28,6,21,15
2011-05-29,6,21,15
2011-05-30,6,21,15
2011-05-31,6,21,15
2011-06-01,6,21,15
2011-06-02,6,21,15
2011-06-03,6,21,15
2011-06-04,6,21,15
2011-06-05,6,21,15
2011-06-06,6,21,15
2011-06-07,6,21,15
2011-06-08,6,21,15
2011-06-09,6,21,15
2011-06-10,6,21,15
2011-06-11,6,21,15
2011-06-12,6,21,15
2011-06-13,6,21,15
2011-06-14,6,21,15
2011-06-15,6,21,15
2011-06-16,6,21,15
2011-06-17,6,21,15
2011-06-18,6,21,15
2011-06-19,6,21,15
2011-06-20,6,21,15
2011-06-21,6,21,15
2011-06-22,6,21,15
2011-06-23,6,21,15
2011-06-24,6,21,15
2011-06-25,6,21,15
2011-06-26,6,21,15
2011-06-27,6,21,15
2011-06-28,6,21,15
2011-06-29,6,21,15
2011-06-30,6,21,15
2011-07-01,6,21,15
2011-07-02,6,21,15
2011-07-03,6,21,15
2011-07-04,6,21,15
2011-07-05,6,21,15
2011-07-06,6,21,15
2011-07-07,6,21,15
2011-07-08,6,21,15
2011-07-09,6,21,15
2011-07-10,6,21,15
2011-07-11,6,21,15
2011-07-12,6,21,15
2011-07-13,6,21,15
2011-07-14,6,21,15
2011-07-15,6,21,15
2011-07-16,6,21,15
2011-07-17,7,21,14
2011-07-18,7,21,14
2011-07-19,7,21,14
2011-07-20,7,21,14
2011-07-21,7,21,14
2011-07-22,7,21,14
2011-07-23,7,21,14
2011-07-24,7,21,14
2011-07-25,7,21,14
2011-07-26,7,21,14
2011-07-27,7,21,14
2011-07-28,7,21,14
2011-07-29,7,21,14
2011-07-30,7,21,14
2011-07-31,7,21,14
2011-08-01,7,21,14
2011-08-02,7,21,14
2011-08-03,7,21,14
2011-08-04,7,21,14
2011-08-05,7,21,14
2011-08-06,7,21,14
2011-08-07,7,21,14
2011-08-08,7,21,14
2011-08-09,7,21,14
2011-08-10,7,21,14
2011-08-11,7,21,14
2011-08-12,7,21,14
2011-08-13,7,21,14
2011-08-14,7,21,14
2011-08-15,7,21,14
2011-08-16,7,21,14
2011-08-17,7,21,14
2011-08-18,7,21,14
2011-08-19,7,21,14
2011-08-20,7,21,14
2011-08-21,7,21,14
2011-08-22,7,21,14
2011-08-23,7,21,14
2011-08-24,7,21,14
2011-08-25,7,21,14
2011-08-26,7,21,14
2011-08-27,7,20,13
2011-08-28,7,20,13
2011-08-29,7,20,13
2011-08-30,7,20,13
2011-08-31,7,20,13
2011-09-01,7,20,13
2011-09-02,7,20,13
2011-09-03,7,20,13
2011-09-04,7,20,13
2011-09-05,7,20,13
2011-09-06,7,20,13
2011-09-07,7,20,13
2011-09-08,7,20,13
2011-09-09,7,20,13
2011-09-10,7,20,13
2011-09-11,7,20,13
2011-09-12,7,20,13
2011-09-13,7,20,13
2011-09-14,7,20,13
2011-09-15,7,20,13
2011-09-16,7,20,13
2011-09-17,8,20,12
2011-09-18,8,20,12
2011-09-19,8,20,12
2011-09-20,8,20,12
2011-09-21,8,20,12
2011-09-22,8,20,12
2011-09-23,8,20,12
2011-09-24,8,20,12
2011-09-25,8,20,12
2011-09-26,8,20,12
2011-09-27,8,20,12
2011-09-28,8,20,12
2011-09-29,8,20,12
2011-09-30,8,20,12
2011-10-01,8,20,12
2011-10-02,8,19,11
2011-10-03,8,19,11
2011-10-04,8,19,11
2011-10-05,8,19,11
2011-10-06,8,19,11
2011-10-07,8,19,11
2011-10-08,8,19,11
2011-10-09,8,19,11
2011-10-10,8,19,11
2011-10-11,8,19,11
2011-10-12,8,19,11
2011-10-13,8,19,11
2011-10-14,8,19,11
2011-10-15,8,19,11
2011-10-16,8,19,11
2011-10-17,8,19,11
2011-10-18,8,19,11
2011-10-19,8,19,11
2011-10-20,8,19,11
2011-10-21,8,19,11
2011-10-22,8,19,11
2011-10-23,8,19,11
2011-10-24,8,19,11
2011-10-25,8,19,11
2011-10-26,8,19,11
2011-10-27,8,19,11
2011-10-28,8,19,11
2011-10-29,8,19,11
2011-10-30,7,18,11
2011-10-31,7,18,11
2011-11-01,7,18,11
2011-11-02,7,18,11
2011-11-03,7,18,11
2011-11-04,7,18,11
2011-11-05,7,18,11
2011-11-06,7,18,11
2011-11-07,7,18,11
2011-11-08,7,18,11
2011-11-09,7,18,11
2011-11-10,7,18,11
2011-11-11,7,18,11
2011-11-12,8,18,10
2011-11-13,8,18,10
2011-11-14,8,18,10
2011-11-15,8,18,10
2011-11-16,8,17,9
2011-11-17,8,17,9
2011-11-18,8,17,9
2011-11-19,8,17,9
2011-11-20,8,17,9
2011-11-21,8,17,9
2011-11-22,8,17,9
2011-11-23,8,17,9
2011-11-24,8,17,9
2011-11-25,8,17,9
2011-11-26,8,17,9
2011-11-27,8,17,9
2011-11-28,8,17,9
2011-11-29,8,17,9
2011-11-30,8,17,9
2011-12-01,8,17,9
2011-12-02,8,17,9
2011-12-03,8,17,9
2011-12-04,8,17,9
2011-12-05,8,17,9
2011-12-06,8,17,9
2011-12-07,8,17,9
2011-12-08,8,17,9
2011-12-09,8,17,9
2011-12-10,8,17,9
2011-12-11,8,17,9
2011-12-12,8,17,9
2011-12-13,8,17,9
2011-12-14,8,17,9
2011-12-15,8,17,9
2011-12-16,8,17,9
2011-12-17,8,17,9
2011-12-18,8,17,9
2011-12-19,8,17,9
2011-12-20,8,17,9
2011-12-21,8,17,9
2011-12-22,8,17,9
2011-12-23,8,17,9
2011-12-24,8,17,9
2011-12-25,8,17,9
2011-12-26,8,17,9
2011-12-27,8,17,9
2011-12-28,8,17,9
2011-12-29,8,17,9
2011-12-30,8,17,9
2011-12-31,8,17,9
2012-01-01,8,17,9
2012-01-02,8,18,10
2012-01-03,8,18,10
2012-01-04,8,18,10
2012-01-05,8,18,10
2012-01-06,8,18,10
2012-01-07,8,18,10
2012-01-08,8,18,10
2012-01-09,8,18,10
2012-01-10,8,18,10
2012-01-11,8,18,10
2012-01-12,8,18,10
2012-01-13,8,18,10
2012-01-14,8,18,10
2012-01-15,8,18,10
2012-01-16,8,18,10
2012-01-17,8,18,10
2012-01-18,8,18,10
2012-01-19,8,18,10
2012-01-20,8,18,10
2012-01-21,8,18,10
2012-01-22,8,18,10
2012-01-23,8,18,10
2012-01-24,8,18,10
2012-01-25,8,18,10
2012-01-26,8,18,10
2012-01-27,8,18,10
2012-01-28,8,18,10
2012-01-29,8,18,10
2012-01-30,8,18,10
2012-01-31,8,18,10
2012-02-01,8,18,10
2012-02-02,8,18,10
2012-02-03,8,18,10
2012-02-04,8,18,10
2012-02-05,8,18,10
2012-02-06,8,18,10
2012-02-07,8,18,10
2012-02-08,8,18,10
2012-02-09,8,18,10
2012-02-10,8,18,10
2012-02-11,8,18,10
2012-02-12,8,18,10
2012-02-13,8,18,10
2012-02-14,8,18,10
2012-02-15,8,18,10
2012-02-16,8,18,10
2012-02-17,8,18,10
2012-02-18,8,18,10
2012-02-19,8,18,10
2012-02-20,8,18,10
2012-02-21,8,18,10
2012-02-22,8,18,10
2012-02-23,8,19,11
2012-02-24,8,19,11
2012-02-25,7,19,12
2012-02-26,7,19,12
2012-02-27,7,19,12
2012-02-28,7,19,12
2012-02-29,7,19,12
2012-03-01,7,19,12
2012-03-02,7,19,12
2012-03-03,7,19,12
2012-03-04,7,19,12
2012-03-05,7,19,12
2012-03-06,7,19,12
2012-03-07,7,19,12
2012-03-08,7,19,12
2012-03-09,7,19,12
2012-03-10,7,19,12
2012-03-11,7,19,12
2012-03-12,7,19,12
2012-03-13,7,19,12
2012-03-14,7,19,12
2012-03-15,7,19,12
2012-03-16,7,19,12
2012-03-17,7,19,12
2012-03-18,7,19,12
2012-03-19,7,19,12
2012-03-20,7,19,12
2012-03-21,7,19,12
2012-03-22,7,19,12
2012-03-23,7,19,12
2012-03-24,7,19,12
2012-03-25,8,20,12
2012-03-26,8,20,12
2012-03-27,8,20,12
2012-03-28,8,20,12
2012-03-29,8,20,12
2012-03-30,8,20,12
2012-03-31,8,20,12
2012-04-01,8,20,12
2012-04-02,7,20,13
2012-04-03,7,20,13
2012-04-04,7,20,13
2012-04-05,7,20,13
2012-04-06,7,20,13
2012-04-07,7,20,13
2012-04-08,7,20,13
2012-04-09,7,20,13
2012-04-10,7,20,13
2012-04-11,7,20,13
2012-04-12,7,20,13
2012-04-13,7,20,13
2012-04-14,7,20,13
2012-04-15,7,20,13
2012-04-16,7,20,13
2012-04-17,7,20,13
2012-04-18,7,21,14
2012-04-19,7,21,14
2012-04-20,7,21,14
2012-04-21,7,21,14
2012-04-22,7,21,14
2012-04-23,7,21,14
2012-04-24,7,21,14
2012-04-25,7,21,14
2012-04-26,7,21,14
2012-04-27,7,21,14
2012-04-28,7,21,14
2012-04-29,7,21,14
2012-04-30,7,21,14
2012-05-01,7,21,14
2012-05-02,7,21,14
2012-05-03,7,21,14
2012-05-04,7,21,14
2012-05-05,7,21,14
2012-05-06,7,21,14
2012-05-07,7,21,14
2012-05-08,7,21,14
2012-05-09,7,21,14
2012-05-10,7,21,14
2012-05-11,7,21,14
2012-05-12,7,21,14
2012-05-13,7,21,14
2012-05-14,7,21,14
2012-05-15,7,21,14
2012-05-16,6,21,15
2012-05-17,6,21,15
2012-05-18,6,21,15
2012-05-19,6,21,15
2012-05-20,6,21,15
2012-05-21,6,21,15
2012-05-22,6,21,15
2012-05-23,6,21,15
2012-05-24,6,21,15
2012-05-25,6,21,15
2012-05-26,6,21,15
2012-05-27,6,21,15
2012-05-28,6,21,15
2012-05-29,6,21,15
2012-05-30,6,21,15
2012-05-31,6,21,15
2012-06-01,6,21,15
2012-06-02,6,21,15
2012-06-03,6,21,15
2012-06-04,6,21,15
2012-06-05,6,21,15
2012-06-06,6,21,15
2012-06-07,6,21,15
2012-06-08,6,21,15
2012-06-09,6,21,15
2012-06-10,6,21,15
2012-06-11,6,21,15
2012-06-12,6,21,15
2012-06-13,6,21,15
2012-06-14,6,21,15
2012-06-15,6,21,15
2012-06-16,6,21,15
2012-06-17,6,21,15
2012-06-18,6,21,15
2012-06-19,6,21,15
2012-06-20,6,21,15
2012-06-21,6,21,15
2012-06-22,6,21,15
2012-06-23,6,21,15
2012-06-24,6,21,15
2012-06-25,6,21,15
2012-06-26,6,21,15
2012-06-27,6,21,15
2012-06-28,6,21,15
2012-06-29,6,21,15
2012-06-30,6,21,15
2012-07-01,6,21,15
2012-07-02,6,21,15
2012-07-03,6,21,15
2012-07-04,6,21,15
2012-07-05,6,21,15
2012-07-06,6,21,15
2012-07-07,6,21,15
2012-07-08,6,21,15
2012-07-09,6,21,15
2012-07-10,6,21,15
2012-07-11,6,21,15
2012-07-12,6,21,15
2012-07-13,6,21,15
2012-07-14,6,21,15
2012-07-15,6,21,15
2012-07-16,6,21,15
2012-07-17,7,21,14
2012-07-18,7,21,14
2012-07-19,7,21,14
2012-07-20,7,21,14
2012-07-21,7,21,14
2012-07-22,7,21,14
2012-07-23,7,21,14
2012-07-24,7,21,14
2012-07-25,7,21,14
2012-07-26,7,21,14
2012-07-27,7,21,14
2012-07-28,7,21,14
2012-07-29,7,21,14
2012-07-30,7,21,14
2012-07-31,7,21,14
2012-08-01,7,21,14
2012-08-02,7,21,14
2012-08-03,7,21,14
2012-08-04,7,21,14
2012-08-05,7,21,14
2012-08-06,7,21,14
2012-08-07,7,21,14
2012-08-08,7,21,14
2012-08-09,7,21,14
2012-08-10,7,21,14
2012-08-11,7,21,14
2012-08-12,7,21,14
2012-08-13,7,21,14
2012-08-14,7,21,14
2012-08-15,7,21,14
2012-08-16,7,21,14
2012-08-17,7,21,14
2012-08-18,7,21,14
2012-08-19,7,21,14
2012-08-20,7,21,14
2012-08-21,7,21,14
2012-08-22,7,21,14
2012-08-23,7,21,14
2012-08-24,7,21,14
2012-08-25,7,21,14
2012-08-26,7,21,14
2012-08-27,7,20,13
2012-08-28,7,20,13
2012-08-29,7,20,13
2012-08-30,7,20,13
2012-08-31,7,20,13
2012-09-01,7,20,13
2012-09-02,7,20,13
2012-09-03,7,20,13
2012-09-04,7,20,13
2012-09-05,7,20,13
2012-09-06,7,20,13
2012-09-07,7,20,13
2012-09-08,7,20,13
2012-09-09,7,20,13
2012-09-10,7,20,13
2012-09-11,7,20,13
2012-09-12,7,20,13
2012-09-13,7,20,13
2012-09-14,7,20,13
2012-09-15,7,20,13
2012-09-16,7,20,13
2012-09-17,8,20,12
2012-09-18,8,20,12
2012-09-19,8,20,12
2012-09-20,8,20,12
2012-09-21,8,20,12
2012-09-22,8,20,12
2012-09-23,8,20,12
2012-09-24,8,20,12
2012-09-25,8,20,12
2012-09-26,8,20,12
2012-09-27,8,20,12
2012-09-28,8,20,12
2012-09-29,8,20,12
2012-09-30,8,20,12
2012-10-01,8,20,12
2012-10-02,8,19,11
2012-10-03,8,19,11
2012-10-04,8,19,11
2012-10-05,8,19,11
2012-10-06,8,19,11
2012-10-07,8,19,11
2012-10-08,8,19,11
2012-10-09,8,19,11
2012-10-10,8,19,11
2012-10-11,8,19,11
2012-10-12,8,19,11
2012-10-13,8,19,11
2012-10-14,8,19,11
2012-10-15,8,19,11
2012-10-16,8,19,11
2012-10-17,8,19,11
2012-10-18,8,19,11
2012-10-19,8,19,11
2012-10-20,8,19,11
2012-10-21,8,19,11
2012-10-22,8,19,11
2012-10-23,8,19,11
2012-10-24,8,19,11
2012-10-25,8,19,11
2012-10-26,8,19,11
2012-10-27,8,19,11
2012-10-28,7,18,11
2012-10-29,7,18,11
2012-10-30,7,18,11
2012-10-31,7,18,11
2012-11-01,7,18,11
2012-11-02,7,18,11
2012-11-03,7,18,11
2012-11-04,7,18,11
2012-11-05,7,18,11
2012-11-06,7,18,11
2012-11-07,7,18,11
2012-11-08,7,18,11
2012-11-09,7,18,11
2012-11-10,7,18,11
2012-11-11,8,18,10
2012-11-12,8,18,10
2012-11-13,8,18,10
2012-11-14,8,18,10
2012-11-15,8,17,9
2012-11-16,8,17,9
2012-11-17,8,17,9
2012-11-18,8,17,9
2012-11-19,8,17,9
2012-11-20,8,17,9
2012-11-21,8,17,9
2012-11-22,8,17,9
2012-11-23,8,17,9
2012-11-24,8,17,9
2012-11-25,8,17,9
2012-11-26,8,17,9
2012-11-27,8,17,9
2012-11-28,8,17,9
2012-11-29,8,17,9
2012-11-30,8,17,9
2012-12-01,8,17,9
2012-12-02,8,17,9
2012-12-03,8,17,9
2012-12-04,8,17,9
2012-12-05,8,17,9
2012-12-06,8,17,9
2012-12-07,8,17,9
2012-12-08,8,17,9
2012-12-09,8,17,9
2012-12-10,8,17,9
2012-12-11,8,17,9
2012-12-12,8,17,9
2012-12-13,8,17,9
2012-12-14,8,17,9
2012-12-15,8,17,9
2012-12-16,8,17,9
2012-12-17,8,17,9
2012-12-18,8,17,9
2012-12-19,8,17,9
2012-12-20,8,17,9
2012-12-21,8,17,9
2012-12-22,8,17,9
2012-12-23,8,17,9
2012-12-24,8,17,9
2012-12-25,8,17,9
2012-12-26,8,17,9
2012-12-27,8,17,9
2012-12-28,8,17,9
2012-12-29,8,17,9
2012-12-30,8,17,9
2012-12-31,8,17,9
2013-01-01,8,18,10
2013-01-02,8,18,10
2013-01-03,8,18,10
2013-01-04,8,18,10
2013-01-05,8,18,10
2013-01-06,8,18,10
2013-01-07,8,18,10
2013-01-08,8,18,10
2013-01-09,8,18,10
2013-01-10,8,18,10
2013-01-11,8,18,10
2013-01-12,8,18,10
2013-01-13,8,18,10
2013-01-14,8,18,10
2013-01-15,8,18,10
2013-01-16,8,18,10
2013-01-17,8,18,10
2013-01-18,8,18,10
2013-01-19,8,18,10
2013-01-20,8,18,10
2013-01-21,8,18,10
2013-01-22,8,18,10
2013-01-23,8,18,10
2013-01-24,8,18,10
2013-01-25,8,18,10
2013-01-26,8,18,10
2013-01-27,8,18,10
2013-01-28,8,18,10
2013-01-29,8,18,10
2013-01-30,8,18,10
2013-01-31,8,18,10
2013-02-01,8,18,10
2013-02-02,8,18,10
2013-02-03,8,18,10
2013-02-04,8,18,10
2013-02-05,8,18,10
2013-02-06,8,18,10
2013-02-07,8,18,10
2013-02-08,8,18,10
2013-02-09,8,18,10
2013-02-10,8,18,10
2013-02-11,8,18,10
2013-02-12,8,18,10
2013-02-13,8,18,10
2013-02-14,8,18,10
2013-02-15,8,18,10
2013-02-16,8,18,10
2013-02-17,8,18,10
2013-02-18,8,18,10
2013-02-19,8,18,10
2013-02-20,8,18,10
2013-02-21,8,18,10
2013-02-22,8,19,11
2013-02-23,8,19,11
2013-02-24,7,19,12
2013-02-25,7,19,12
2013-02-26,7,19,12
2013-02-27,7,19,12
2013-02-28,7,19,12
2013-03-01,7,19,12
2013-03-02,7,19,12
2013-03-03,7,19,12
2013-03-04,7,19,12
2013-03-05,7,19,12
2013-03-06,7,19,12
2013-03-07,7,19,12
2013-03-08,7,19,12
2013-03-09,7,19,12
2013-03-10,7,19,12
2013-03-11,7,19,12
2013-03-12,7,19,12
2013-03-13,7,19,12
2013-03-14,7,19,12
2013-03-15,7,19,12
2013-03-16,7,19,12
2013-03-17,7,19,12
2013-03-18,7,19,12
2013-03-19,7,19,12
2013-03-20,7,19,12
2013-03-21,7,19,12
2013-03-22,7,19,12
2013-03-23,7,19,12
2013-03-24,7,19,12
2013-03-25,7,19,12
2013-03-26,7,19,12
2013-03-27,7,19,12
2013-03-28,7,19,12
2013-03-29,7,19,12
2013-03-30,7,19,12
2013-03-31,8,20,12
2013-04-01,8,20,12
2013-04-02,7,20,13
2013-04-03,7,20,13
2013-04-04,7,20,13
2013-04-05,7,20,13
2013-04-06,7,20,13
2013-04-07,7,20,13
2013-04-08,7,20,13
2013-04-09,7,20,13
2013-04-10,7,20,13
2013-04-11,7,20,13
2013-04-12,7,20,13
2013-04-13,7,20,13
2013-04-14,7,20,13
2013-04-15,7,20,13
2013-04-16,7,20,13
2013-04-17,7,20,13
2013-04-18,7,20,13
2013-04-19,7,21,14
2013-04-20,7,21,14
2013-04-21,7,21,14
2013-04-22,7,21,14
2013-04-23,7,21,14
2013-04-24,7,21,14
2013-04-25,7,21,14
2013-04-26,7,21,14
2013-04-27,7,21,14
2013-04-28,7,21,14
2013-04-29,7,21,14
2013-04-30,7,21,14
2013-05-01,7,21,14
2013-05-02,7,21,14
2013-05-03,7,21,14
2013-05-04,7,21,14
2013-05-05,7,21,14
2013-05-06,7,21,14
2013-05-07,7,21,14
2013-05-08,7,21,14
2013-05-09,7,21,14
2013-05-10,7,21,14
2013-05-11,7,21,14
2013-05-12,7,21,14
2013-05-13,7,21,14
2013-05-14,7,21,14
2013-05-15,7,21,14
2013-05-16,6,21,15
2013-05-17,6,21,15
2013-05-18,6,21,15
2013-05-19,6,21,15
2013-05-20,6,21,15
2013-05-21,6,21,15
2013-05-22,6,21,15
2013-05-23,6,21,15
2013-05-24,6,21,15
2013-05-25,6,21,15
2013-05-26,6,21,15
2013-05-27,6,21,15
2013-05-28,6,21,15
2013-05-29,6,21,15
2013-05-30,6,21,15
2013-05-31,6,21,15
2013-06-01,6,21,15
2013-06-02,6,21,15
2013-06-03,6,21,15
2013-06-04,6,21,15
2013-06-05,6,21,15
2013-06-06,6,21,15
2013-06-07,6,21,15
2013-06-08,6,21,15
2013-06-09,6,21,15
2013-06-10,6,21,15
2013-06-11,6,21,15
2013-06-12,6,21,15
2013-06-13,6,21,15
2013-06-14,6,21,15
2013-06-15,6,21,15
2013-06-16,6,21,15
2013-06-17,6,21,15
2013-06-18,6,21,15
2013-06-19,6,21,15
2013-06-20,6,21,15
2013-06-21,6,21,15
2013-06-22,6,21,15
2013-06-23,6,21,15
2013-06-24,6,21,15
2013-06-25,6,21,15
2013-06-26,6,21,15
2013-06-27,6,21,15
2013-06-28,6,21,15
2013-06-29,6,21,15
2013-06-30,6,21,15
2013-07-01,6,21,15
2013-07-02,6,21,15
2013-07-03,6,21,15
2013-07-04,6,21,15
2013-07-05,6,21,15
2013-07-06,6,21,15
2013-07-07,6,21,15
2013-07-08,6,21,15
2013-07-09,6,21,15
2013-07-10,6,21,15
2013-07-11,6,21,15
2013-07-12,6,21,15
2013-07-13,6,21,15
2013-07-14,6,21,15
2013-07-15,6,21,15
2013-07-16,6,21,15
2013-07-17,7,21,14
2013-07-18,7,21,14
2013-07-19,7,21,14
2013-07-20,7,21,14
2013-07-21,7,21,14
2013-07-22,7,21,14
2013-07-23,7,21,14
2013-07-24,7,21,14
2013-07-25,7,21,14
2013-07-26,7,21,14
2013-07-27,7,21,14
2013-07-28,7,21,14
2013-07-29,7,21,14
2013-07-30,7,21,14
2013-07-31,7,21,14
2013-08-01,7,21,14
2013-08-02,7,21,14
2013-08-03,7,21,14
2013-08-04,7,21,14
2013-08-05,7,21,14
2013-08-06,7,21,14
2013-08-07,7,21,14
2013-08-08,7,21,14
2013-08-09,7,21,14
2013-08-10,7,21,14
2013-08-11,7,21,14
2013-08-12,7,21,14
2013-08-13,7,21,14
2013-08-14,7,21,14
2013-08-15,7,21,14
2013-08-16,7,21,14
2013-08-17,7,21,14
2013-08-18,7,21,14
2013-08-19,7,21,14
2013-08-20,7,21,14
2013-08-21,7,21,14
2013-08-22,7,21,14
2013-08-23,7,21,14
2013-08-24,7,21,14
2013-08-25,7,21,14
2013-08-26,7,21,14
2013-08-27,7,20,13
2013-08-28,7,20,13
2013-08-29,7,20,13
2013-08-30,7,20,13
2013-08-31,7,20,13
2013-09-01,7,20,13
2013-09-02,7,20,13
2013-09-03,7,20,13
2013-09-04,7,20,13
2013-09-05,7,20,13
2013-09-06,7,20,13
2013-09-07,7,20,13
2013-09-08,7,20,13
2013-09-09,7,20,13
2013-09-10,7,20,13
2013-09-11,7,20,13
2013-09-12,7,20,13
2013-09-13,7,20,13
2013-09-14,7,20,13
2013-09-15,7,20,13
2013-09-16,7,20,13
2013-09-17,8,20,12
2013-09-18,8,20,12
2013-09-19,8,20,12
2013-09-20,8,20,12
2013-09-21,8,20,12
2013-09-22,8,20,12
2013-09-23,8,20,12
2013-09-24,8,20,12
2013-09-25,8,20,12
2013-09-26,8,20,12
2013-09-27,8,20,12
2013-09-28,8,20,12
2013-09-29,8,20,12
2013-09-30,8,20,12
2013-10-01,8,20,12
2013-10-02,8,19,11
2013-10-03,8,19,11
2013-10-04,8,19,11
2013-10-05,8,19,11
2013-10-06,8,19,11
2013-10-07,8,19,11
2013-10-08,8,19,11
2013-10-09,8,19,11
2013-10-10,8,19,11
2013-10-11,8,19,11
2013-10-12,8,19,11
2013-10-13,8,19,11
2013-10-14,8,19,11
2013-10-15,8,19,11
2013-10-16,8,19,11
2013-10-17,8,19,11
2013-10-18,8,19,11
2013-10-19,8,19,11
2013-10-20,8,19,11
2013-10-21,8,19,11
2013-10-22,8,19,11
2013-10-23,8,19,11
2013-10-24,8,19,11
2013-10-25,8,19,11
2013-10-26,8,19,11
2013-10-27,7,18,11
2013-10-28,7,18,11
2013-10-29,7,18,11
2013-10-30,7,18,11
2013-10-31,7,18,11
2013-11-01,7,18,11
2013-11-02,7,18,11
2013-11-03,7,18,11
2013-11-04,7,18,11
2013-11-05,7,18,11
2013-11-06,7,18,11
2013-11-07,7,18,11
2013-11-08,7,18,11
2013-11-09,7,18,11
2013-11-10,7,18,11
2013-11-11,8,18,10
2013-11-12,8,18,10
2013-11-13,8,18,10
2013-11-14,8,18,10
2013-11-15,8,17,9
2013-11-16,8,17,9
2013-11-17,8,17,9
2013-11-18,8,17,9
2013-11-19,8,17,9
2013-11-20,8,17,9
2013-11-21,8,17,9
2013-11-22,8,17,9
2013-11-23,8,17,9
2013-11-24,8,17,9
2013-11-25,8,17,9
2013-11-26,8,17,9
2013-11-27,8,17,9
2013-11-28,8,17,9
2013-11-29,8,17,9
2013-11-30,8,17,9
2013-12-01,8,17,9
2013-12-02,8,17,9
2013-12-03,8,17,9
2013-12-04,8,17,9
2013-12-05,8,17,9
2013-12-06,8,17,9
2013-12-07,8,17,9
2013-12-08,8,17,9
